,num_passengers,sales_channel,length_of_stay,trip_type,booking_origin,purchase_to_travel,flight_day,flight_duration,flight_hour
42274,2,Internet,4,RoundTrip,South Korea,22,Sat,6.62,11
42275,2,Internet,4,RoundTrip,South Korea,113,Tue,6.62,15
42276,2,Internet,4,RoundTrip,South Korea,232,Mon,6.62,3
42277,3,Internet,4,RoundTrip,South Korea,62,Sun,6.62,14
42278,2,Internet,4,RoundTrip,South Korea,123,Mon,6.62,4
42279,1,Mobile,4,RoundTrip,South Korea,72,Wed,6.62,9
42280,2,Mobile,4,RoundTrip,South Korea,18,Sat,6.62,16
42281,5,Mobile,4,RoundTrip,South Korea,122,Tue,6.62,14
42282,2,Internet,4,RoundTrip,South Korea,88,Thu,6.62,3
42283,1,Internet,4,RoundTrip,South Korea,47,Sat,6.62,12
42284,5,Internet,4,RoundTrip,South Korea,95,Mon,6.62,13
42285,3,Internet,4,RoundTrip,South Korea,183,Thu,6.62,8
42286,2,Internet,4,RoundTrip,South Korea,153,Tue,6.62,15
42287,6,Internet,4,RoundTrip,South Korea,162,Thu,6.62,2
42288,1,Internet,4,RoundTrip,South Korea,149,Thu,6.62,5
42289,2,Internet,4,RoundTrip,South Korea,37,Mon,6.62,1
42290,2,Internet,4,RoundTrip,South Korea,92,Fri,6.62,6
42291,3,Mobile,4,RoundTrip,South Korea,189,Sun,6.62,3
42292,2,Internet,4,RoundTrip,South Korea,66,Thu,6.62,12
42293,4,Internet,4,RoundTrip,South Korea,356,Tue,6.62,0
42294,4,Internet,4,RoundTrip,South Korea,153,Mon,6.33,11
42295,2,Internet,4,RoundTrip,South Korea,69,Thu,6.33,4
42296,3,Internet,4,RoundTrip,South Korea,193,Wed,6.33,0
42297,1,Internet,4,RoundTrip,South Korea,154,Fri,6.33,16
42298,2,Mobile,4,RoundTrip,South Korea,59,Sun,6.33,7
42299,6,Mobile,4,RoundTrip,South Korea,40,Tue,6.33,16
42300,5,Internet,4,RoundTrip,South Korea,418,Sun,6.33,2
42301,4,Internet,4,RoundTrip,South Korea,99,Sat,6.33,2
42302,2,Internet,4,RoundTrip,South Korea,16,Wed,6.33,12
42303,4,Internet,4,RoundTrip,South Korea,69,Thu,6.33,1
42304,2,Internet,4,RoundTrip,South Korea,44,Sun,6.33,15
42305,2,Internet,4,RoundTrip,South Korea,11,Wed,6.33,6
42306,3,Internet,4,RoundTrip,South Korea,159,Sun,6.33,14
42307,2,Internet,4,RoundTrip,South Korea,55,Mon,6.33,13
42308,2,Internet,4,RoundTrip,South Korea,173,Sun,6.33,8
42309,4,Internet,4,RoundTrip,South Korea,89,Fri,6.33,18
42310,2,Internet,4,RoundTrip,South Korea,106,Tue,6.33,5
42311,2,Internet,4,RoundTrip,South Korea,50,Thu,6.33,7
42312,2,Internet,4,RoundTrip,South Korea,31,Thu,6.33,10
42313,2,Internet,4,RoundTrip,South Korea,399,Sun,6.33,11
42314,2,Internet,4,RoundTrip,South Korea,152,Tue,6.33,0
42315,2,Internet,4,RoundTrip,South Korea,6,Thu,6.33,5
42316,2,Internet,4,RoundTrip,South Korea,173,Sun,6.33,16
42317,2,Internet,4,RoundTrip,South Korea,9,Mon,6.33,0
42318,2,Internet,4,RoundTrip,South Korea,9,Wed,6.33,8
42319,2,Internet,4,RoundTrip,South Korea,24,Thu,6.33,5
42320,2,Internet,4,RoundTrip,South Korea,14,Sun,6.33,8
42321,2,Internet,4,RoundTrip,South Korea,11,Mon,6.33,8
42322,4,Internet,4,RoundTrip,South Korea,8,Sat,6.33,8
42323,2,Internet,4,RoundTrip,South Korea,47,Tue,6.33,4
42324,1,Internet,4,RoundTrip,South Korea,111,Tue,8.58,13
42325,1,Internet,4,RoundTrip,South Korea,37,Sat,7.57,17
42326,2,Internet,4,RoundTrip,South Korea,63,Fri,6.62,15
42327,2,Internet,4,RoundTrip,South Korea,37,Mon,6.62,4
42328,1,Internet,4,RoundTrip,South Korea,34,Thu,6.62,10
42329,1,Internet,4,RoundTrip,South Korea,13,Fri,6.62,6
42330,1,Internet,4,RoundTrip,South Korea,14,Tue,6.62,9
42331,4,Internet,4,RoundTrip,South Korea,408,Mon,6.62,0
42332,1,Internet,4,RoundTrip,South Korea,16,Wed,6.62,5
42333,1,Internet,4,RoundTrip,South Korea,152,Mon,6.62,0
42334,2,Internet,4,RoundTrip,South Korea,246,Thu,6.62,14
42335,2,Internet,4,RoundTrip,South Korea,296,Mon,6.62,12
42336,1,Internet,4,RoundTrip,South Korea,152,Mon,6.62,4
42337,3,Mobile,4,RoundTrip,South Korea,335,Fri,6.62,1
42338,3,Internet,4,RoundTrip,South Korea,12,Thu,6.62,12
42339,2,Internet,4,RoundTrip,South Korea,21,Sun,6.62,12
42340,1,Internet,4,RoundTrip,South Korea,233,Sun,6.62,3
42341,2,Mobile,4,RoundTrip,South Korea,397,Mon,6.62,12
42343,1,Internet,4,RoundTrip,South Korea,249,Sun,6.62,17
42344,2,Internet,4,RoundTrip,South Korea,16,Thu,6.62,5
42345,7,Internet,4,RoundTrip,South Korea,108,Fri,6.62,13
42346,4,Mobile,4,RoundTrip,South Korea,127,Wed,6.62,1
42347,1,Internet,4,RoundTrip,South Korea,232,Wed,6.62,0
42348,3,Internet,4,RoundTrip,South Korea,243,Thu,6.62,2
42349,1,Internet,4,RoundTrip,South Korea,176,Fri,6.62,6
42350,2,Internet,4,RoundTrip,South Korea,117,Thu,6.62,15
42351,3,Internet,4,RoundTrip,South Korea,70,Wed,6.62,17
42352,1,Internet,4,RoundTrip,South Korea,132,Fri,6.62,1
42353,1,Internet,4,RoundTrip,South Korea,244,Wed,6.62,12
42354,2,Internet,4,RoundTrip,South Korea,27,Wed,6.62,1
42355,2,Internet,4,RoundTrip,South Korea,365,Tue,6.62,1
42356,4,Internet,4,RoundTrip,South Korea,194,Mon,6.62,13
42357,2,Internet,4,RoundTrip,South Korea,82,Wed,6.62,13
42358,2,Internet,4,RoundTrip,South Korea,95,Sun,6.62,14
42359,1,Internet,4,RoundTrip,South Korea,21,Wed,6.62,10
42360,2,Internet,4,RoundTrip,South Korea,197,Wed,6.62,13
42361,2,Internet,4,RoundTrip,South Korea,101,Fri,6.62,5
42362,1,Mobile,4,RoundTrip,South Korea,285,Mon,6.62,8
42363,1,Internet,4,RoundTrip,South Korea,1,Tue,6.62,0
42364,1,Internet,4,RoundTrip,South Korea,46,Mon,6.62,14
42365,1,Internet,4,RoundTrip,South Korea,114,Thu,6.62,4
42366,1,Internet,4,RoundTrip,South Korea,4,Thu,6.62,5
42367,3,Internet,4,RoundTrip,South Korea,16,Fri,6.62,3
42368,2,Internet,4,RoundTrip,South Korea,23,Tue,6.62,14
42369,3,Mobile,4,RoundTrip,South Korea,9,Tue,6.62,8
42370,1,Internet,4,RoundTrip,South Korea,292,Fri,6.62,8
42371,3,Mobile,4,RoundTrip,South Korea,84,Mon,6.62,15
42372,2,Internet,4,RoundTrip,South Korea,16,Fri,6.62,8
42373,1,Internet,4,RoundTrip,South Korea,4,Tue,6.62,4
42374,1,Internet,4,RoundTrip,South Korea,8,Thu,6.62,7
42376,1,Internet,4,RoundTrip,South Korea,124,Mon,6.62,15
42378,1,Internet,4,RoundTrip,South Korea,174,Sat,6.62,2
42379,2,Internet,4,RoundTrip,South Korea,6,Fri,6.62,9
42380,1,Internet,4,RoundTrip,South Korea,2,Sun,6.62,4
42381,2,Internet,4,RoundTrip,South Korea,77,Mon,6.62,10
42382,1,Internet,4,RoundTrip,South Korea,208,Mon,6.62,14
42383,2,Internet,4,RoundTrip,South Korea,20,Mon,6.62,13
42384,2,Internet,4,RoundTrip,South Korea,172,Mon,6.62,3
42385,6,Internet,4,RoundTrip,South Korea,47,Sat,6.62,7
42386,2,Internet,4,RoundTrip,South Korea,24,Sat,6.62,7
42387,1,Internet,4,RoundTrip,South Korea,198,Tue,6.62,4
42388,2,Internet,4,RoundTrip,South Korea,58,Sun,6.62,13
42389,1,Mobile,4,RoundTrip,South Korea,19,Thu,6.62,14
42390,1,Internet,4,RoundTrip,South Korea,229,Tue,6.62,12
42391,3,Internet,4,RoundTrip,South Korea,42,Wed,6.62,3
42392,2,Internet,4,RoundTrip,South Korea,17,Wed,6.62,13
42393,2,Internet,4,RoundTrip,South Korea,82,Mon,6.62,13
42394,1,Mobile,4,RoundTrip,South Korea,1,Thu,6.62,2
42395,1,Internet,4,RoundTrip,South Korea,46,Sat,6.62,14
42397,1,Internet,4,RoundTrip,South Korea,24,Tue,6.62,0
42398,2,Internet,4,RoundTrip,South Korea,42,Sat,6.62,2
42399,9,Internet,4,RoundTrip,South Korea,51,Sat,6.62,9
42400,2,Internet,4,RoundTrip,South Korea,5,Thu,6.62,3
42401,1,Internet,4,RoundTrip,South Korea,95,Wed,6.62,8
42402,1,Internet,4,RoundTrip,South Korea,223,Thu,6.62,5
42403,2,Internet,4,RoundTrip,South Korea,173,Fri,6.62,5
42404,4,Internet,4,RoundTrip,South Korea,13,Tue,6.62,17
42405,2,Internet,4,RoundTrip,South Korea,40,Fri,6.62,10
42406,1,Internet,4,RoundTrip,South Korea,34,Fri,6.62,2
42407,2,Internet,4,RoundTrip,South Korea,216,Mon,6.62,9
42408,5,Internet,4,RoundTrip,South Korea,170,Sat,6.62,2
42409,2,Internet,4,RoundTrip,South Korea,345,Sun,6.62,14
42410,2,Internet,4,RoundTrip,South Korea,28,Wed,6.62,15
42411,1,Internet,4,RoundTrip,South Korea,42,Sat,6.62,5
42412,2,Internet,4,RoundTrip,South Korea,46,Wed,6.62,6
42413,1,Internet,4,RoundTrip,South Korea,26,Thu,6.62,13
42414,2,Internet,4,RoundTrip,South Korea,55,Fri,6.62,12
42415,2,Internet,4,RoundTrip,South Korea,5,Mon,6.62,11
42416,1,Internet,4,RoundTrip,South Korea,22,Mon,6.62,1
42417,2,Internet,4,RoundTrip,South Korea,76,Mon,6.62,13
42418,4,Internet,4,RoundTrip,South Korea,14,Tue,6.62,2
42419,2,Internet,4,RoundTrip,South Korea,24,Wed,6.62,7
42420,4,Internet,4,RoundTrip,South Korea,195,Tue,6.62,2
42421,1,Internet,4,RoundTrip,South Korea,19,Wed,6.62,1
42422,2,Internet,4,RoundTrip,South Korea,35,Thu,6.62,3
42423,1,Internet,4,RoundTrip,South Korea,208,Mon,6.62,9
42425,7,Internet,4,RoundTrip,South Korea,46,Tue,6.62,6
42426,1,Internet,4,RoundTrip,South Korea,28,Wed,6.62,16
42427,2,Internet,4,RoundTrip,South Korea,401,Sun,6.62,17
42428,2,Internet,4,RoundTrip,South Korea,16,Mon,6.62,6
42429,1,Internet,4,RoundTrip,South Korea,19,Fri,8.83,13
42430,1,Internet,4,RoundTrip,South Korea,12,Sun,8.83,0
42431,1,Mobile,4,RoundTrip,South Korea,42,Fri,8.83,11
42432,1,Internet,4,RoundTrip,South Korea,17,Tue,8.83,13
42433,1,Internet,4,RoundTrip,South Korea,47,Tue,8.83,11
42434,1,Internet,4,RoundTrip,South Korea,13,Tue,8.83,9
42435,1,Internet,4,RoundTrip,South Korea,42,Fri,8.83,6
42436,4,Mobile,4,RoundTrip,South Korea,245,Sat,8.83,7
42437,1,Internet,4,RoundTrip,South Korea,40,Fri,8.83,13
42438,1,Internet,4,OneWay,South Korea,129,Fri,8.83,12
42439,2,Internet,4,RoundTrip,South Korea,29,Mon,6.62,11
42440,2,Internet,4,RoundTrip,South Korea,101,Mon,6.62,7
42441,2,Mobile,4,RoundTrip,South Korea,243,Thu,6.62,15
42442,2,Internet,4,RoundTrip,South Korea,277,Fri,6.62,11
42443,4,Internet,4,RoundTrip,South Korea,151,Sun,6.62,9
42444,2,Internet,4,RoundTrip,South Korea,1,Sat,6.62,10
42445,1,Mobile,4,RoundTrip,South Korea,22,Wed,6.62,10
42446,2,Mobile,4,RoundTrip,South Korea,115,Sun,6.62,13
42447,2,Internet,4,RoundTrip,South Korea,165,Fri,6.62,5
42448,4,Internet,4,RoundTrip,South Korea,424,Fri,6.62,14
42449,1,Internet,4,RoundTrip,South Korea,400,Thu,6.62,13
42450,1,Internet,4,RoundTrip,South Korea,159,Wed,6.62,13
42451,3,Internet,4,RoundTrip,South Korea,403,Mon,6.62,15
42452,1,Internet,4,RoundTrip,South Korea,36,Sun,6.62,17
42453,2,Internet,4,RoundTrip,South Korea,345,Sat,6.62,1
42454,1,Mobile,4,RoundTrip,South Korea,81,Thu,6.62,11
42455,2,Internet,4,RoundTrip,South Korea,179,Wed,6.62,2
42457,2,Internet,4,RoundTrip,South Korea,212,Sun,6.62,6
42458,2,Internet,4,RoundTrip,South Korea,38,Wed,6.62,1
42459,2,Internet,4,RoundTrip,South Korea,61,Thu,6.62,8
42460,1,Mobile,4,RoundTrip,South Korea,38,Thu,6.62,14
42461,2,Internet,4,RoundTrip,South Korea,15,Thu,6.62,14
42462,2,Internet,4,RoundTrip,South Korea,125,Wed,6.62,13
42463,2,Internet,4,RoundTrip,South Korea,191,Fri,6.62,6
42464,1,Internet,4,RoundTrip,South Korea,4,Sun,6.62,11
42465,2,Internet,4,RoundTrip,South Korea,185,Fri,6.62,8
42466,2,Internet,4,RoundTrip,South Korea,310,Sun,6.62,7
42468,2,Internet,4,RoundTrip,South Korea,393,Mon,6.62,15
42469,2,Internet,4,RoundTrip,South Korea,130,Thu,6.62,0
42470,1,Mobile,4,RoundTrip,South Korea,81,Thu,6.62,7
42471,2,Internet,4,RoundTrip,South Korea,351,Sun,6.62,17
42472,2,Internet,4,RoundTrip,South Korea,136,Thu,8.83,16
42473,1,Internet,4,RoundTrip,South Korea,81,Mon,8.83,5
42474,1,Internet,4,RoundTrip,South Korea,275,Mon,8.83,4
42475,1,Internet,4,RoundTrip,South Korea,32,Fri,8.83,2
42476,1,Internet,4,OneWay,South Korea,90,Tue,8.83,1
42477,1,Internet,4,RoundTrip,South Korea,34,Mon,8.83,9
42478,1,Internet,4,RoundTrip,South Korea,60,Sun,6.62,15
42479,2,Internet,4,RoundTrip,South Korea,20,Fri,6.62,7
42480,2,Internet,4,RoundTrip,South Korea,41,Wed,6.62,5
42481,1,Internet,4,RoundTrip,South Korea,4,Mon,6.62,2
42482,1,Internet,4,RoundTrip,South Korea,57,Mon,6.62,2
42483,1,Internet,4,RoundTrip,South Korea,41,Tue,6.62,8
42484,1,Internet,4,RoundTrip,South Korea,46,Sun,6.62,16
42485,3,Internet,4,RoundTrip,South Korea,174,Wed,6.62,12
42486,3,Internet,4,RoundTrip,South Korea,221,Mon,6.62,7
42487,2,Internet,4,RoundTrip,South Korea,53,Wed,6.62,12
42488,3,Internet,4,RoundTrip,South Korea,113,Fri,6.62,4
42489,2,Internet,4,RoundTrip,South Korea,341,Mon,6.62,15
42490,3,Internet,4,RoundTrip,South Korea,77,Thu,6.62,7
42491,1,Mobile,4,RoundTrip,South Korea,131,Sat,6.62,12
42492,1,Internet,4,RoundTrip,South Korea,45,Sun,6.62,2
42493,2,Internet,4,RoundTrip,South Korea,43,Thu,6.62,5
42494,1,Internet,4,RoundTrip,South Korea,1,Tue,6.62,11
42495,2,Internet,4,RoundTrip,South Korea,49,Tue,6.62,0
42496,2,Mobile,4,RoundTrip,South Korea,10,Tue,6.62,13
42497,1,Internet,4,RoundTrip,South Korea,2,Tue,6.62,17
42498,1,Internet,4,RoundTrip,South Korea,116,Mon,6.62,22
42499,2,Internet,4,RoundTrip,South Korea,28,Thu,6.62,0
42500,1,Mobile,4,RoundTrip,South Korea,81,Sat,6.62,7
42501,1,Internet,4,RoundTrip,South Korea,38,Mon,6.62,4
42502,1,Internet,4,RoundTrip,South Korea,52,Tue,6.62,15
42503,2,Internet,4,RoundTrip,South Korea,431,Tue,6.62,5
42504,2,Mobile,4,RoundTrip,South Korea,39,Fri,6.62,21
42505,1,Internet,4,RoundTrip,South Korea,24,Tue,6.62,13
42506,1,Internet,4,RoundTrip,South Korea,327,Sun,6.62,16
42507,1,Internet,4,RoundTrip,South Korea,53,Wed,6.62,3
42508,1,Internet,4,RoundTrip,South Korea,33,Sat,6.62,7
42509,1,Internet,4,RoundTrip,South Korea,28,Wed,6.62,11
42510,1,Mobile,4,RoundTrip,South Korea,124,Fri,6.62,4
42511,2,Mobile,4,RoundTrip,South Korea,50,Mon,6.62,11
42512,1,Internet,4,RoundTrip,South Korea,47,Mon,6.62,10
42513,3,Internet,4,RoundTrip,South Korea,48,Sun,6.62,5
42514,1,Internet,4,RoundTrip,South Korea,169,Thu,6.62,0
42515,2,Internet,4,RoundTrip,South Korea,3,Mon,6.62,9
42516,1,Internet,4,RoundTrip,South Korea,13,Tue,6.62,4
42517,5,Internet,4,RoundTrip,South Korea,131,Sat,6.62,11
42518,2,Internet,4,RoundTrip,South Korea,15,Tue,6.62,13
42519,2,Internet,4,RoundTrip,South Korea,91,Tue,6.62,5
42520,1,Internet,4,RoundTrip,South Korea,77,Fri,6.62,17
42521,2,Internet,4,RoundTrip,South Korea,19,Tue,6.62,0
42522,1,Internet,4,RoundTrip,South Korea,14,Tue,6.62,4
42523,1,Internet,4,RoundTrip,South Korea,15,Wed,6.62,9
42524,2,Internet,4,RoundTrip,South Korea,138,Sat,6.62,5
42525,4,Internet,4,RoundTrip,South Korea,238,Fri,6.62,14
42526,2,Internet,4,RoundTrip,South Korea,250,Sun,6.62,18
42527,1,Internet,4,RoundTrip,South Korea,39,Sun,6.62,13
42528,1,Internet,4,RoundTrip,South Korea,148,Tue,6.62,15
42529,1,Internet,4,RoundTrip,South Korea,45,Tue,6.62,3
42530,2,Internet,4,RoundTrip,South Korea,72,Tue,6.62,2
42531,2,Internet,4,RoundTrip,South Korea,99,Wed,6.62,12
42532,1,Internet,4,RoundTrip,South Korea,27,Sun,6.62,11
42533,2,Internet,4,RoundTrip,South Korea,199,Fri,6.62,10
42534,1,Internet,4,RoundTrip,South Korea,30,Sun,6.62,12
42535,1,Internet,4,RoundTrip,South Korea,87,Tue,6.62,3
42536,1,Internet,4,RoundTrip,South Korea,25,Tue,6.62,6
42537,1,Internet,4,RoundTrip,South Korea,9,Thu,6.62,13
42538,2,Internet,4,RoundTrip,South Korea,158,Mon,6.62,11
42539,2,Internet,4,RoundTrip,South Korea,56,Thu,6.62,17
42540,2,Internet,4,RoundTrip,South Korea,31,Sat,6.62,2
42541,2,Internet,4,RoundTrip,South Korea,94,Sat,6.62,13
42543,2,Internet,4,RoundTrip,South Korea,3,Tue,6.62,12
42544,1,Internet,4,RoundTrip,South Korea,21,Wed,6.62,15
42545,1,Internet,4,RoundTrip,South Korea,87,Mon,6.62,0
42546,1,Internet,4,RoundTrip,South Korea,43,Mon,6.62,11
42547,1,Internet,4,RoundTrip,South Korea,43,Thu,6.62,0
42548,2,Internet,4,RoundTrip,South Korea,308,Mon,6.62,3
42549,1,Internet,4,RoundTrip,South Korea,92,Sun,6.62,7
42550,1,Internet,4,RoundTrip,South Korea,48,Tue,6.62,0
42551,1,Internet,4,RoundTrip,South Korea,52,Mon,6.62,14
42552,1,Internet,4,RoundTrip,South Korea,23,Tue,6.62,12
42553,1,Internet,4,RoundTrip,South Korea,263,Mon,6.62,6
42554,4,Internet,4,RoundTrip,South Korea,97,Wed,6.62,7
42555,1,Internet,4,RoundTrip,South Korea,407,Sun,6.62,23
42556,1,Internet,4,RoundTrip,South Korea,129,Mon,6.62,3
42557,2,Internet,4,RoundTrip,South Korea,56,Fri,6.62,7
42558,1,Internet,4,RoundTrip,South Korea,45,Fri,6.62,5
42559,2,Internet,4,RoundTrip,South Korea,43,Wed,6.62,3
42560,2,Internet,4,RoundTrip,South Korea,86,Mon,6.62,10
42561,1,Internet,4,RoundTrip,South Korea,253,Mon,6.62,14
42562,1,Internet,4,RoundTrip,South Korea,26,Thu,6.62,10
42563,1,Internet,4,RoundTrip,South Korea,187,Wed,6.62,4
42564,2,Mobile,4,RoundTrip,South Korea,222,Sat,6.62,14
42565,3,Internet,4,RoundTrip,South Korea,100,Tue,6.62,1
42566,2,Internet,4,RoundTrip,South Korea,150,Wed,6.62,2
42567,1,Internet,4,RoundTrip,South Korea,186,Sun,6.62,14
42568,2,Internet,4,RoundTrip,South Korea,38,Fri,6.62,2
42569,1,Internet,4,RoundTrip,South Korea,175,Thu,6.62,0
42570,2,Internet,4,RoundTrip,South Korea,69,Thu,6.62,7
42571,1,Internet,4,RoundTrip,South Korea,2,Sun,6.62,0
42572,1,Mobile,4,RoundTrip,South Korea,266,Tue,6.62,14
42573,2,Internet,4,RoundTrip,South Korea,58,Tue,6.62,13
42574,3,Internet,4,RoundTrip,South Korea,102,Fri,6.62,11
42575,1,Internet,4,RoundTrip,South Korea,13,Tue,6.62,15
42576,1,Internet,4,RoundTrip,South Korea,42,Thu,6.62,11
42577,2,Internet,4,RoundTrip,South Korea,260,Tue,6.62,12
42578,3,Internet,4,RoundTrip,South Korea,36,Wed,6.62,11
42579,2,Internet,4,RoundTrip,South Korea,151,Thu,6.62,14
42580,4,Internet,4,RoundTrip,South Korea,161,Thu,6.62,12
42581,1,Internet,4,RoundTrip,South Korea,123,Mon,6.62,23
42582,4,Internet,4,RoundTrip,South Korea,72,Thu,6.62,15
42583,4,Internet,4,RoundTrip,South Korea,69,Tue,6.62,17
42584,2,Internet,4,RoundTrip,South Korea,199,Sat,6.62,7
42585,2,Internet,4,RoundTrip,South Korea,217,Tue,6.62,13
42586,4,Internet,4,RoundTrip,South Korea,50,Wed,6.62,12
42587,2,Internet,4,RoundTrip,South Korea,201,Wed,6.62,15
42588,1,Internet,4,RoundTrip,South Korea,98,Thu,6.62,15
42589,2,Internet,4,RoundTrip,South Korea,51,Tue,6.62,1
42590,1,Internet,4,RoundTrip,South Korea,9,Tue,6.62,14
42591,2,Internet,4,RoundTrip,South Korea,165,Sun,6.62,8
42592,1,Internet,4,RoundTrip,South Korea,48,Fri,6.62,7
42593,2,Internet,4,RoundTrip,South Korea,102,Thu,6.62,13
42595,4,Internet,4,RoundTrip,South Korea,248,Sat,6.62,16
42596,2,Mobile,4,RoundTrip,South Korea,159,Mon,6.62,5
42597,1,Internet,4,RoundTrip,South Korea,23,Sun,6.62,6
42598,2,Internet,4,RoundTrip,South Korea,58,Mon,6.62,3
42599,2,Internet,4,RoundTrip,South Korea,56,Wed,6.62,6
42600,2,Internet,4,RoundTrip,South Korea,93,Sat,6.62,11
42601,3,Internet,4,RoundTrip,South Korea,148,Sun,6.62,14
42602,2,Internet,4,RoundTrip,South Korea,148,Tue,6.62,15
42603,2,Internet,4,RoundTrip,South Korea,118,Fri,6.62,10
42604,2,Internet,4,RoundTrip,South Korea,33,Sat,6.62,16
42605,1,Internet,4,RoundTrip,South Korea,147,Thu,6.62,17
42607,1,Internet,4,RoundTrip,South Korea,266,Tue,6.62,14
42608,2,Internet,4,RoundTrip,South Korea,188,Tue,6.62,5
42609,2,Internet,4,RoundTrip,South Korea,113,Thu,6.62,1
42610,2,Internet,4,RoundTrip,South Korea,38,Mon,6.62,11
42611,1,Internet,4,RoundTrip,South Korea,81,Fri,6.62,0
42612,1,Internet,4,RoundTrip,South Korea,148,Tue,6.62,16
42613,1,Internet,4,RoundTrip,South Korea,161,Thu,6.62,9
42614,2,Internet,4,RoundTrip,South Korea,232,Mon,6.62,8
42616,2,Internet,4,RoundTrip,South Korea,117,Wed,6.62,13
42617,1,Internet,4,RoundTrip,South Korea,244,Sun,6.62,17
42618,2,Internet,4,RoundTrip,South Korea,8,Tue,6.62,9
42619,3,Mobile,4,RoundTrip,South Korea,94,Tue,6.62,9
42620,7,Internet,4,RoundTrip,South Korea,19,Wed,6.62,7
42621,2,Internet,4,RoundTrip,South Korea,44,Tue,6.62,7
42622,1,Internet,4,RoundTrip,South Korea,119,Wed,6.62,12
42623,1,Internet,4,RoundTrip,South Korea,72,Sun,6.62,11
42625,2,Internet,4,RoundTrip,South Korea,140,Tue,6.62,6
42626,2,Internet,4,RoundTrip,South Korea,150,Fri,6.62,17
42627,2,Internet,4,RoundTrip,South Korea,124,Mon,6.62,14
42628,2,Internet,4,RoundTrip,South Korea,24,Tue,6.62,12
42629,3,Internet,4,RoundTrip,South Korea,43,Wed,6.62,23
42630,3,Internet,4,RoundTrip,South Korea,85,Thu,6.62,7
42631,1,Internet,4,RoundTrip,South Korea,52,Thu,6.62,15
42632,1,Internet,4,RoundTrip,South Korea,41,Sat,6.62,8
42633,5,Internet,4,RoundTrip,South Korea,224,Fri,6.62,8
42634,4,Internet,4,RoundTrip,South Korea,176,Sun,6.62,14
42635,4,Internet,4,RoundTrip,South Korea,78,Tue,6.62,12
42636,2,Internet,4,RoundTrip,South Korea,10,Wed,6.62,8
42637,2,Internet,4,RoundTrip,South Korea,79,Sat,6.62,7
42638,1,Internet,4,RoundTrip,South Korea,62,Wed,6.62,7
42639,2,Internet,4,RoundTrip,South Korea,45,Mon,6.62,13
42640,5,Mobile,4,RoundTrip,South Korea,77,Thu,6.62,13
42641,3,Internet,4,RoundTrip,South Korea,76,Thu,6.62,12
42642,1,Internet,4,RoundTrip,South Korea,31,Sun,6.62,13
42643,1,Internet,4,RoundTrip,South Korea,39,Sun,6.62,4
42644,1,Internet,4,RoundTrip,South Korea,91,Fri,6.62,12
42645,1,Internet,4,RoundTrip,South Korea,37,Thu,6.62,10
42646,1,Internet,4,RoundTrip,South Korea,308,Wed,6.62,3
42647,4,Internet,4,RoundTrip,South Korea,62,Mon,6.62,6
42648,2,Internet,4,RoundTrip,South Korea,121,Sun,6.62,14
42649,2,Mobile,4,RoundTrip,South Korea,186,Fri,6.62,10
42650,2,Internet,4,RoundTrip,South Korea,113,Mon,6.62,22
42651,1,Internet,4,RoundTrip,South Korea,109,Tue,6.62,15
42652,1,Internet,4,RoundTrip,South Korea,94,Tue,6.62,4
42653,2,Internet,4,RoundTrip,South Korea,86,Tue,6.62,15
42654,1,Internet,4,RoundTrip,South Korea,184,Tue,6.62,14
42655,3,Internet,4,RoundTrip,South Korea,68,Thu,6.62,13
42656,2,Mobile,4,RoundTrip,South Korea,330,Sun,6.62,17
42657,2,Internet,4,RoundTrip,South Korea,52,Mon,6.62,10
42659,2,Internet,4,RoundTrip,South Korea,33,Sat,6.62,17
42660,2,Internet,4,RoundTrip,South Korea,29,Tue,6.62,20
42661,2,Internet,4,RoundTrip,South Korea,95,Tue,6.62,16
42662,2,Mobile,4,RoundTrip,South Korea,140,Sun,6.62,4
42663,1,Internet,4,RoundTrip,South Korea,102,Thu,6.62,8
42664,3,Internet,4,RoundTrip,South Korea,91,Thu,6.62,4
42665,1,Internet,4,RoundTrip,South Korea,33,Tue,6.62,11
42666,2,Internet,4,RoundTrip,South Korea,101,Tue,6.62,13
42667,2,Internet,4,RoundTrip,South Korea,104,Tue,6.62,13
42668,2,Internet,4,RoundTrip,South Korea,104,Wed,6.62,5
42669,2,Internet,4,RoundTrip,South Korea,92,Wed,6.62,18
42670,2,Internet,4,RoundTrip,South Korea,30,Sun,6.62,16
42671,1,Internet,4,RoundTrip,South Korea,99,Thu,6.62,0
42672,2,Internet,4,RoundTrip,South Korea,52,Mon,6.62,1
42673,1,Internet,4,RoundTrip,South Korea,11,Sat,6.62,7
42674,2,Internet,4,RoundTrip,South Korea,127,Thu,6.62,9
42675,1,Internet,4,RoundTrip,South Korea,44,Thu,6.62,13
42676,4,Mobile,4,RoundTrip,South Korea,63,Fri,6.62,10
42677,1,Internet,4,RoundTrip,South Korea,274,Mon,6.62,1
42678,2,Internet,4,RoundTrip,South Korea,331,Sat,6.62,1
42679,2,Internet,4,RoundTrip,South Korea,57,Mon,6.62,12
42680,1,Internet,4,RoundTrip,South Korea,189,Wed,6.62,11
42681,3,Internet,4,RoundTrip,South Korea,29,Fri,6.62,9
42682,1,Internet,4,RoundTrip,South Korea,163,Mon,6.62,6
42683,1,Internet,4,RoundTrip,South Korea,228,Sun,6.62,19
