,num_passengers,purchase_to_travel,length_of_stay,flight_hour,flight_duration,clusters,cluster
36895,2,171,6,8,6.42,2,dark purple
36896,2,61,6,13,5.62,0,pink
36897,2,8,6,7,5.62,0,pink
36898,1,23,6,4,5.62,0,pink
36899,1,2,6,8,6.33,0,pink
36900,1,51,6,11,4.67,0,pink
36901,2,258,6,8,4.67,1,purple
36902,1,124,6,5,8.83,2,dark purple
36903,2,174,6,3,8.83,2,dark purple
36904,1,22,6,7,8.83,0,pink
36905,1,48,6,21,8.83,0,pink
36906,1,7,6,8,8.83,0,pink
36907,1,10,6,15,8.83,0,pink
36908,1,102,6,16,8.83,2,dark purple
36909,1,52,6,15,8.83,0,pink
36910,1,51,6,15,8.83,0,pink
36911,1,5,6,13,8.83,0,pink
36912,3,172,6,7,8.83,2,dark purple
36913,6,118,6,4,8.83,2,dark purple
36914,2,186,6,7,8.83,2,dark purple
36915,1,14,6,11,8.83,0,pink
36916,2,229,6,6,8.83,1,purple
36917,4,95,6,1,8.83,2,dark purple
36918,1,67,6,8,8.83,0,pink
36919,1,57,6,9,8.83,0,pink
36920,5,74,6,15,8.83,0,pink
36921,1,92,6,10,8.83,2,dark purple
36922,1,19,6,9,8.83,0,pink
36923,2,175,6,13,8.83,2,dark purple
36924,1,24,6,13,8.83,0,pink
36925,1,15,6,12,8.83,0,pink
36926,3,87,6,8,8.83,2,dark purple
36927,1,37,6,13,8.83,0,pink
36928,2,131,6,5,8.83,2,dark purple
36929,1,164,6,8,8.83,2,dark purple
36930,2,108,6,8,8.83,2,dark purple
36931,3,89,6,13,8.83,2,dark purple
36932,2,38,6,16,8.83,0,pink
36933,1,13,6,3,8.83,0,pink
36934,1,86,6,15,8.83,2,dark purple
36935,2,7,6,8,8.83,0,pink
36936,2,17,6,15,8.83,0,pink
36937,4,15,6,8,8.83,0,pink
36938,1,23,6,6,8.83,0,pink
36939,2,22,6,7,8.83,0,pink
36940,1,17,6,9,8.83,0,pink
36941,1,7,6,8,8.83,0,pink
36942,1,22,6,7,8.83,0,pink
36943,3,6,6,5,8.83,0,pink
36944,1,180,6,14,8.83,2,dark purple
36945,2,167,6,9,8.83,2,dark purple
36946,2,19,6,15,8.83,0,pink
36947,1,60,6,6,8.83,0,pink
36948,4,181,6,16,8.83,2,dark purple
36949,1,75,6,15,8.83,0,pink
36950,1,22,6,1,8.83,0,pink
36951,1,23,6,15,8.83,0,pink
36952,1,2,6,11,8.83,0,pink
36953,2,294,6,7,8.83,1,purple
36954,2,34,6,11,8.83,0,pink
36955,2,30,6,9,8.83,0,pink
36956,3,204,6,12,8.83,2,dark purple
36957,2,356,6,5,8.83,1,purple
36958,2,12,6,9,8.83,0,pink
36959,1,203,6,17,8.83,2,dark purple
36960,1,51,6,0,8.83,0,pink
36961,1,28,6,17,8.83,0,pink
36962,1,19,6,1,8.83,0,pink
36963,2,19,6,3,8.83,0,pink
36964,2,31,6,7,5.62,0,pink
36965,4,43,6,0,5.62,0,pink
36966,1,67,6,0,5.62,0,pink
36967,1,266,6,10,5.62,1,purple
36968,3,62,6,7,5.62,0,pink
36969,1,29,6,15,5.62,0,pink
36970,3,40,6,16,5.62,0,pink
36971,1,28,6,8,5.62,0,pink
36972,1,70,6,15,5.62,0,pink
36973,3,233,6,14,5.62,1,purple
36974,2,364,6,7,5.62,1,purple
36975,1,28,6,1,5.62,0,pink
36976,4,163,6,11,5.62,2,dark purple
36977,4,150,6,14,5.62,2,dark purple
36978,2,387,6,7,6.33,1,purple
36979,2,168,6,11,8.58,2,dark purple
36980,3,97,6,3,8.58,2,dark purple
36981,1,3,6,9,8.83,0,pink
36982,2,235,6,11,8.83,1,purple
36983,6,69,6,11,8.83,0,pink
36984,1,139,6,2,8.83,2,dark purple
36985,1,8,6,7,8.83,0,pink
36986,1,46,6,13,8.83,0,pink
36987,2,91,6,8,8.83,2,dark purple
36988,1,46,6,14,8.83,0,pink
36989,1,8,6,0,8.83,0,pink
36990,5,78,6,16,8.83,0,pink
36991,4,233,6,3,8.83,1,purple
36992,3,145,6,13,8.83,2,dark purple
36993,6,119,6,11,8.83,2,dark purple
36994,1,66,6,5,8.83,0,pink
36995,2,78,6,4,8.83,0,pink
36996,2,258,6,17,8.83,1,purple
36997,2,326,6,13,8.83,1,purple
36998,1,120,6,14,8.83,2,dark purple
36999,1,119,6,12,8.83,2,dark purple
37000,4,63,6,8,8.83,0,pink
37001,2,313,6,5,8.83,1,purple
37002,1,135,6,7,6.42,2,dark purple
37003,6,330,6,0,6.42,1,purple
37004,1,72,6,5,6.42,0,pink
37005,1,81,6,7,6.42,0,pink
37006,2,12,6,2,6.42,0,pink
37007,2,33,6,9,6.42,0,pink
37008,2,82,6,17,6.42,0,pink
37009,1,73,6,7,6.42,0,pink
37010,1,135,6,7,6.42,2,dark purple
37011,7,59,6,2,6.42,0,pink
37012,6,331,6,14,6.42,1,purple
37013,1,38,6,13,6.42,0,pink
37014,4,66,6,11,6.42,0,pink
37015,7,41,6,6,6.42,0,pink
37016,1,22,6,8,6.42,0,pink
37017,2,96,6,8,6.42,2,dark purple
37018,6,25,6,5,6.42,0,pink
37019,1,38,6,13,6.42,0,pink
37020,5,272,6,9,6.42,1,purple
37021,1,133,6,10,6.42,2,dark purple
37022,2,20,6,1,5.62,0,pink
37023,1,13,6,12,5.62,0,pink
37024,2,23,6,6,5.62,0,pink
37025,1,119,6,5,5.62,2,dark purple
37026,1,22,6,12,5.62,0,pink
37027,2,214,6,5,5.62,1,purple
37028,1,71,6,15,5.62,0,pink
37029,1,7,6,16,5.62,0,pink
37030,2,48,6,16,5.62,0,pink
37031,2,6,6,11,5.62,0,pink
37032,3,77,6,1,5.62,0,pink
37033,1,43,6,10,5.62,0,pink
37034,1,38,6,9,5.62,0,pink
37035,2,200,6,5,5.62,2,dark purple
37036,2,146,6,3,5.62,2,dark purple
37037,4,108,6,5,5.62,2,dark purple
37038,2,54,6,12,5.62,0,pink
37039,2,214,6,6,5.62,1,purple
37040,2,61,6,1,5.62,0,pink
37041,1,2,6,8,5.62,0,pink
37042,2,295,6,18,5.62,1,purple
37043,1,36,6,14,5.62,0,pink
37044,1,17,6,4,5.62,0,pink
37045,3,54,6,0,5.62,0,pink
37046,3,22,6,8,5.62,0,pink
37047,2,47,6,7,5.62,0,pink
37048,2,195,6,14,5.62,2,dark purple
37049,5,173,6,15,5.62,2,dark purple
37050,1,31,6,12,5.62,0,pink
37051,3,98,6,17,5.62,2,dark purple
37052,3,9,6,5,6.33,0,pink
37053,2,13,6,2,6.33,0,pink
37054,1,100,6,9,6.33,2,dark purple
37055,2,129,6,9,6.33,2,dark purple
37056,1,28,6,4,6.33,0,pink
37057,2,23,6,14,6.33,0,pink
37058,1,6,6,8,6.33,0,pink
37059,2,70,6,5,6.33,0,pink
37060,3,61,6,13,6.33,0,pink
37061,1,7,6,7,6.33,0,pink
37062,8,334,6,8,6.33,1,purple
37063,2,247,6,14,6.33,1,purple
37064,4,295,6,14,6.33,1,purple
37065,3,70,6,10,6.33,0,pink
37066,2,276,6,5,6.33,1,purple
37067,8,138,6,5,6.33,2,dark purple
37068,1,8,6,16,6.33,0,pink
37069,1,78,6,6,6.33,0,pink
37070,1,73,6,15,6.33,0,pink
37071,5,12,6,4,5.33,0,pink
37072,2,7,6,3,5.33,0,pink
37073,2,344,6,14,5.33,1,purple
37074,1,0,6,8,5.33,0,pink
37075,3,40,6,10,5.33,0,pink
37076,1,87,6,10,5.33,2,dark purple
37077,1,34,6,13,5.33,0,pink
37078,2,17,6,12,5.33,0,pink
37079,1,2,6,15,5.33,0,pink
37080,2,29,6,14,5.33,0,pink
37081,1,5,6,7,5.33,0,pink
37082,2,46,6,16,5.33,0,pink
37083,1,50,6,7,5.33,0,pink
37084,1,4,6,4,8.58,0,pink
37085,3,226,6,7,8.58,1,purple
37086,1,43,6,8,8.58,0,pink
37087,2,90,6,4,8.58,2,dark purple
37088,1,15,6,7,8.58,0,pink
37089,1,10,6,6,8.58,0,pink
37090,2,93,6,12,8.58,2,dark purple
37091,2,35,6,15,8.58,0,pink
37092,2,26,6,2,8.58,0,pink
37093,4,246,6,14,8.58,1,purple
37094,6,170,6,15,8.58,2,dark purple
37095,1,85,6,13,8.58,2,dark purple
37096,4,8,6,16,8.58,0,pink
37097,1,90,6,15,8.58,2,dark purple
37098,2,195,6,3,8.58,2,dark purple
37099,2,395,6,1,8.58,1,purple
37100,2,113,6,3,8.58,2,dark purple
37101,1,82,6,9,8.58,0,pink
37102,1,19,6,18,8.58,0,pink
37103,4,241,6,6,8.58,1,purple
37104,2,9,6,5,8.58,0,pink
37105,1,15,6,8,8.58,0,pink
37106,1,20,6,10,8.58,0,pink
37107,1,6,6,8,8.58,0,pink
37108,1,127,6,15,8.58,2,dark purple
37109,3,163,6,3,8.58,2,dark purple
37110,1,24,6,16,8.58,0,pink
37111,2,14,6,9,8.58,0,pink
37112,1,99,6,7,4.67,2,dark purple
37113,3,222,6,15,4.67,1,purple
37114,2,191,6,11,4.67,2,dark purple
37115,1,4,6,6,4.67,0,pink
37116,2,377,6,16,4.67,1,purple
37117,2,87,6,5,4.67,2,dark purple
37118,2,237,6,17,4.67,1,purple
37119,3,36,6,11,4.67,0,pink
37120,2,13,6,13,4.67,0,pink
37121,2,241,6,4,4.67,1,purple
37122,2,199,6,18,4.67,2,dark purple
37123,1,20,6,7,4.67,0,pink
37124,5,156,6,23,4.67,2,dark purple
37125,6,204,6,7,4.67,2,dark purple
37126,2,204,6,14,4.67,2,dark purple
37127,2,142,6,15,4.67,2,dark purple
37128,3,25,6,15,4.67,0,pink
37129,2,38,6,14,4.67,0,pink
37130,3,121,6,11,4.67,2,dark purple
37131,3,6,6,16,4.67,0,pink
37132,1,24,6,7,4.67,0,pink
37133,1,13,6,22,4.67,0,pink
37134,1,17,6,8,4.67,0,pink
37135,6,188,6,2,4.67,2,dark purple
37136,2,98,6,6,4.67,2,dark purple
37137,1,191,6,13,4.67,2,dark purple
37138,2,50,6,15,4.67,0,pink
37139,2,90,6,15,4.67,2,dark purple
37140,4,49,6,13,4.67,0,pink
37141,1,16,6,7,4.67,0,pink
37142,4,268,6,7,4.67,1,purple
37143,1,57,6,1,4.67,0,pink
37144,2,55,6,7,4.67,0,pink
37145,4,108,6,15,4.67,2,dark purple
37146,1,50,6,12,4.67,0,pink
37147,1,5,6,5,4.67,0,pink
37148,2,45,6,13,4.67,0,pink
37149,1,15,6,13,4.67,0,pink
37150,2,226,6,18,4.67,1,purple
37151,2,138,6,16,4.67,2,dark purple
37152,2,120,6,0,4.67,2,dark purple
37153,2,75,6,14,4.67,0,pink
37154,1,29,6,14,4.67,0,pink
37155,2,39,6,8,4.67,0,pink
37156,3,168,6,1,4.67,2,dark purple
37157,2,44,6,18,4.67,0,pink
37158,2,27,6,4,4.67,0,pink
37159,1,31,6,14,4.67,0,pink
37160,2,28,6,9,4.67,0,pink
37161,1,4,6,14,4.67,0,pink
37162,1,11,6,14,4.67,0,pink
37163,1,126,6,10,4.67,2,dark purple
37164,2,47,6,13,4.67,0,pink
37165,4,7,6,9,4.67,0,pink
37166,6,126,6,15,4.67,2,dark purple
37167,2,204,6,14,4.67,2,dark purple
37168,2,35,6,10,4.67,0,pink
37169,1,26,6,9,4.67,0,pink
37170,1,12,6,2,4.67,0,pink
37171,2,21,6,14,4.67,0,pink
37172,3,51,6,14,4.67,0,pink
37173,1,18,6,11,4.67,0,pink
37174,1,18,6,6,4.67,0,pink
37175,2,13,6,15,4.67,0,pink
37176,3,96,6,16,4.67,2,dark purple
37177,1,194,6,16,4.67,2,dark purple
37178,1,284,6,9,4.67,1,purple
37179,2,266,6,8,4.67,1,purple
37180,4,295,6,5,4.67,1,purple
37181,1,57,6,0,4.67,0,pink
37182,2,42,6,2,4.67,0,pink
37183,2,49,6,9,4.67,0,pink
37184,1,19,6,10,4.67,0,pink
37185,2,204,6,14,4.67,2,dark purple
37186,1,264,6,4,4.67,1,purple
37187,2,342,6,14,4.67,1,purple
37188,2,6,6,5,4.67,0,pink
37189,1,12,6,10,4.67,0,pink
37190,1,240,6,14,4.67,1,purple
37191,1,1,6,11,4.67,0,pink
37192,2,42,6,0,4.67,0,pink
37193,2,9,6,9,4.67,0,pink
37194,1,147,6,10,4.67,2,dark purple
37195,3,186,6,7,4.67,2,dark purple
37196,4,261,6,7,4.67,1,purple
37197,2,75,6,12,4.67,0,pink
37198,2,247,6,14,4.67,1,purple
37199,1,35,6,11,4.67,0,pink
37200,2,123,6,2,4.67,2,dark purple
37201,3,28,6,7,4.67,0,pink
37202,1,14,6,15,4.67,0,pink
37203,2,31,6,9,4.67,0,pink
37204,1,25,6,1,4.67,0,pink
37205,3,33,6,12,4.67,0,pink
37206,3,86,6,14,4.67,2,dark purple
37207,1,242,6,3,4.67,1,purple
37208,1,12,6,8,4.67,0,pink
37209,1,7,6,23,4.67,0,pink
37210,5,409,6,11,4.67,1,purple
37211,1,4,6,3,4.67,0,pink
37212,5,376,6,9,4.67,1,purple
37213,1,76,6,5,4.67,0,pink
37214,1,4,6,13,4.67,0,pink
37215,1,15,6,15,4.67,0,pink
37216,2,43,6,5,4.67,0,pink
37217,2,56,6,15,4.67,0,pink
37218,2,47,6,5,4.67,0,pink
37219,2,58,6,9,4.67,0,pink
37220,2,293,6,10,4.67,1,purple
37221,5,120,6,14,4.67,2,dark purple
37222,2,32,6,13,4.67,0,pink
37223,2,357,6,15,4.67,1,purple
37224,5,364,6,6,4.67,1,purple
37225,4,35,6,14,4.67,0,pink
37226,3,103,6,4,4.67,2,dark purple
37227,6,96,6,12,4.67,2,dark purple
37228,1,24,6,12,4.67,0,pink
37229,1,8,6,9,4.67,0,pink
37230,1,27,6,8,4.67,0,pink
37231,2,32,6,8,4.67,0,pink
37232,1,104,6,6,4.67,2,dark purple
37233,1,2,6,3,4.67,0,pink
37234,1,28,6,9,4.67,0,pink
37235,1,138,6,16,4.67,2,dark purple
37236,2,172,6,17,4.67,2,dark purple
37237,1,24,6,7,4.67,0,pink
37238,2,178,6,9,4.67,2,dark purple
37239,2,206,6,12,4.67,2,dark purple
37240,2,51,6,14,4.67,0,pink
37241,2,380,6,6,4.67,1,purple
37242,4,104,6,4,4.67,2,dark purple
37243,1,29,6,5,4.67,0,pink
37244,1,185,6,15,4.67,2,dark purple
37245,1,166,6,10,4.67,2,dark purple
37246,2,175,6,15,4.67,2,dark purple
37247,2,7,6,9,4.67,0,pink
37248,1,4,6,0,4.67,0,pink
37249,3,37,6,7,4.67,0,pink
37250,3,15,6,4,4.67,0,pink
37251,2,184,6,16,4.67,2,dark purple
37252,1,9,6,10,4.67,0,pink
37253,1,81,6,7,4.67,0,pink
37254,2,25,6,17,4.67,0,pink
37255,1,75,6,5,4.67,0,pink
37256,1,2,6,3,4.67,0,pink
37257,3,57,6,9,4.67,0,pink
37258,2,254,6,4,4.67,1,purple
37259,2,17,6,11,4.67,0,pink
37260,1,25,6,3,4.67,0,pink
37261,1,2,6,4,4.67,0,pink
37262,5,85,6,6,4.67,2,dark purple
37263,2,53,6,15,4.67,0,pink
37264,4,286,6,17,4.67,1,purple
37265,1,2,6,3,4.67,0,pink
37266,1,75,6,13,4.67,0,pink
37267,1,156,6,23,4.67,2,dark purple
37268,2,7,6,16,4.67,0,pink
37269,1,90,6,16,4.67,2,dark purple
37270,2,23,6,15,4.67,0,pink
37271,8,133,6,8,4.67,2,dark purple
37272,3,18,6,12,4.67,0,pink
37273,8,328,6,17,4.67,1,purple
37274,1,15,6,12,4.67,0,pink
37275,2,366,6,2,4.67,1,purple
37276,2,25,6,6,4.67,0,pink
37277,1,9,6,15,4.67,0,pink
37278,4,108,6,16,4.67,2,dark purple
37279,1,10,6,5,4.67,0,pink
37280,5,102,6,15,4.67,2,dark purple
37281,1,131,6,4,4.67,2,dark purple
37282,1,91,6,7,4.67,2,dark purple
37283,1,42,6,10,4.67,0,pink
37284,2,198,6,2,4.67,2,dark purple
37285,3,279,6,13,4.67,1,purple
37286,2,73,6,13,4.67,0,pink
37287,2,52,6,10,4.67,0,pink
37288,2,38,6,1,4.67,0,pink
37289,2,333,6,6,4.67,1,purple
37290,3,242,6,3,4.67,1,purple
37291,4,151,6,15,4.67,2,dark purple
37292,2,15,6,16,4.67,0,pink
37293,2,22,6,8,4.67,0,pink
37294,2,41,6,4,4.67,0,pink
37295,4,242,6,9,5.0,1,purple
37296,1,317,6,1,5.0,1,purple
37297,2,177,6,8,5.0,2,dark purple
37298,1,12,28,5,6.62,0,pink
37299,1,160,23,16,7.0,2,dark purple
37300,1,4,22,6,8.83,0,pink
37301,2,7,20,14,5.62,0,pink
37302,1,62,25,8,5.62,0,pink
37303,1,22,23,10,8.58,0,pink
37304,2,54,19,8,8.58,0,pink
37305,2,548,3,9,8.83,1,purple
37306,2,291,4,21,5.62,1,purple
37307,4,90,17,8,7.42,2,dark purple
37308,4,28,23,10,7.42,0,pink
37309,2,24,25,11,7.42,0,pink
37310,1,86,29,10,7.42,2,dark purple
37311,1,13,17,6,7.42,0,pink
37312,1,121,59,8,7.42,2,dark purple
37313,1,10,22,16,7.42,0,pink
37314,1,47,36,7,7.42,0,pink
37315,1,64,23,8,7.42,0,pink
37316,2,22,22,6,8.83,0,pink
37317,1,99,29,19,7.42,2,dark purple
37318,2,80,23,11,7.42,0,pink
37319,1,22,57,12,7.42,0,pink
37320,2,80,23,11,7.42,0,pink
37321,1,74,23,6,7.42,0,pink
37322,1,49,25,16,7.42,0,pink
37323,1,18,27,6,8.83,0,pink
37324,2,36,27,17,8.83,0,pink
37325,3,73,67,13,8.83,0,pink
37326,1,99,87,3,8.83,2,dark purple
37327,2,12,146,10,8.83,0,pink
37328,1,36,25,11,7.42,0,pink
37329,1,12,48,9,8.83,0,pink
37330,2,30,19,3,7.42,0,pink
37331,3,90,44,14,7.42,2,dark purple
37332,1,5,69,5,7.42,0,pink
37333,1,36,36,12,7.42,0,pink
37334,2,171,87,16,8.58,2,dark purple
37335,1,11,32,19,7.42,0,pink
37336,1,11,2,10,7.42,0,pink
37337,1,29,3,13,7.42,0,pink
37338,1,0,4,15,7.42,0,pink
37339,2,16,5,12,5.52,0,pink
37340,1,14,6,4,7.42,0,pink
37341,1,25,6,7,7.42,0,pink
37342,1,35,6,17,7.42,0,pink
37343,2,52,6,14,7.42,0,pink
37344,1,89,6,10,7.42,2,dark purple
37345,1,32,6,21,7.42,0,pink
37346,1,70,6,13,7.42,0,pink
37347,1,65,6,18,7.42,0,pink
37348,4,18,6,8,7.42,0,pink
37349,2,27,6,18,7.42,0,pink
37350,2,13,6,12,7.42,0,pink
37351,2,127,25,16,8.58,2,dark purple
37352,1,25,28,16,5.33,0,pink
37353,1,50,24,19,8.83,0,pink
37354,1,61,24,18,8.83,0,pink
37355,1,123,183,21,8.58,2,dark purple
37356,1,32,3,17,6.62,0,pink
37357,2,59,4,17,8.83,0,pink
37358,1,48,5,21,4.75,0,pink
37359,2,104,6,14,7.57,2,dark purple
37360,2,18,305,6,8.83,0,pink
37361,2,35,23,15,8.58,0,pink
37362,1,15,21,2,8.58,0,pink
37363,2,21,4,14,6.42,0,pink
37364,1,21,4,14,6.42,0,pink
37365,1,7,5,3,6.42,0,pink
37366,1,42,5,5,7.57,0,pink
37367,2,10,6,11,6.42,0,pink
37368,1,69,238,15,7.0,0,pink
37369,1,74,20,9,8.83,0,pink
37370,1,24,20,5,8.83,0,pink
37371,2,27,30,13,7.0,0,pink
37372,1,7,82,4,7.0,0,pink
37373,2,35,22,16,7.0,0,pink
37374,1,5,17,12,7.0,0,pink
37375,1,64,20,7,7.0,0,pink
37376,1,245,55,15,8.83,1,purple
37377,1,90,20,5,8.83,2,dark purple
37378,2,50,86,13,8.83,0,pink
37379,4,185,20,4,8.83,2,dark purple
37380,2,10,17,3,8.83,0,pink
37381,2,155,21,5,8.83,2,dark purple
37382,1,23,31,4,8.83,0,pink
37383,1,128,21,16,8.83,2,dark purple
37384,2,72,27,15,8.83,0,pink
37385,1,12,21,11,5.62,0,pink
37386,1,23,36,4,8.58,0,pink
37387,1,13,135,13,8.58,0,pink
37388,4,37,19,10,8.58,0,pink
37389,2,14,17,7,8.58,0,pink
37390,1,64,26,12,8.58,0,pink
37391,1,11,91,1,8.58,0,pink
37392,1,135,56,15,4.67,2,dark purple
37393,2,9,89,9,4.67,0,pink
37394,1,54,22,7,4.67,0,pink
37395,1,29,2,6,7.0,0,pink
37396,1,80,2,4,7.0,0,pink
37397,1,15,3,1,7.57,0,pink
37398,1,34,3,8,6.62,0,pink
37399,1,291,3,17,7.0,1,purple
37400,1,4,3,7,7.0,0,pink
37401,1,44,4,16,5.52,0,pink
37402,1,15,4,9,5.62,0,pink
37403,1,90,4,14,5.33,2,dark purple
37404,2,33,5,8,7.57,0,pink
37405,1,103,5,9,7.57,2,dark purple
37406,1,16,5,17,6.62,0,pink
37407,1,35,5,7,6.62,0,pink
37408,1,625,5,15,6.62,1,purple
37409,1,18,5,7,8.83,0,pink
37410,2,12,5,10,6.42,0,pink
37411,2,38,5,8,5.62,0,pink
37412,1,74,5,15,5.33,0,pink
37413,1,31,5,12,4.67,0,pink
37414,1,25,5,15,4.67,0,pink
37415,1,36,6,6,7.57,0,pink
37416,1,18,6,2,7.0,0,pink
37417,1,69,6,1,8.83,0,pink
37418,2,112,6,17,4.67,2,dark purple
37419,1,75,23,14,4.75,0,pink
37420,2,128,21,15,4.75,2,dark purple
37421,1,2,28,9,4.75,0,pink
37422,1,68,24,9,4.75,0,pink
37423,2,63,18,7,4.75,0,pink
37424,2,63,18,7,4.75,0,pink
37425,2,18,27,4,4.75,0,pink
37426,1,41,57,7,4.75,0,pink
37427,1,80,20,12,7.0,0,pink
37428,1,32,54,17,8.83,0,pink
37429,1,56,22,15,8.83,0,pink
37430,1,32,54,16,8.83,0,pink
37431,1,60,22,4,8.83,0,pink
37432,1,12,34,9,4.75,0,pink
37433,1,2,17,9,4.75,0,pink
37434,1,3,123,5,4.75,0,pink
37435,1,11,88,17,8.58,0,pink
37436,1,22,19,1,8.83,0,pink
37437,1,2,3,14,4.75,0,pink
37438,1,6,3,12,4.75,0,pink
37439,1,25,3,5,7.0,0,pink
37440,1,33,3,18,4.75,0,pink
37441,1,11,3,14,4.75,0,pink
37442,1,22,4,7,5.52,0,pink
37443,1,27,4,14,4.75,0,pink
37444,1,45,4,16,4.75,0,pink
37445,1,7,4,23,4.75,0,pink
37446,1,36,4,7,4.75,0,pink
37447,2,25,4,10,4.75,0,pink
37448,1,4,4,7,4.75,0,pink
37449,2,22,5,4,4.75,0,pink
37450,2,36,5,15,4.75,0,pink
37451,1,10,5,14,4.75,0,pink
37452,1,422,6,7,4.75,1,purple
37453,1,1,6,3,4.75,0,pink
37454,2,50,6,5,4.75,0,pink
37455,2,48,6,12,4.75,0,pink
37456,1,14,6,11,4.75,0,pink
37457,1,79,6,16,4.75,0,pink
37458,1,2,6,8,4.75,0,pink
37459,1,37,95,17,8.83,0,pink
37460,2,9,20,2,8.83,0,pink
37461,2,151,28,14,8.83,2,dark purple
37462,2,241,25,23,8.83,1,purple
37463,2,214,28,10,8.83,2,dark purple
37464,2,18,29,10,8.83,0,pink
37465,2,77,22,14,8.83,0,pink
37466,2,34,49,17,8.83,0,pink
37467,2,90,25,20,8.83,2,dark purple
37468,1,35,93,22,6.62,0,pink
37469,1,275,20,8,5.62,1,purple
37470,1,113,18,23,8.58,2,dark purple
37471,2,91,19,22,8.58,2,dark purple
37472,2,28,32,8,8.83,0,pink
37473,1,50,17,0,8.58,0,pink
37474,1,23,17,7,7.0,0,pink
37475,1,100,26,4,5.62,2,dark purple
37476,1,61,22,16,5.62,0,pink
37477,1,20,31,15,8.58,0,pink
37478,1,158,18,22,4.75,2,dark purple
37479,1,66,23,10,4.75,0,pink
37480,1,12,30,6,8.58,0,pink
37481,2,130,17,14,8.83,2,dark purple
37482,2,51,36,14,8.83,0,pink
37483,1,14,28,15,8.58,0,pink
37484,1,14,19,8,6.42,0,pink
37485,2,29,18,9,8.58,0,pink
37486,1,28,20,12,5.62,0,pink
37487,1,37,20,2,5.62,0,pink
37488,1,43,18,10,8.58,0,pink
37489,1,18,3,10,8.83,0,pink
37490,1,17,3,23,8.83,0,pink
37491,1,65,4,10,8.83,0,pink
37492,1,67,4,23,6.42,0,pink
37493,1,44,4,12,4.67,0,pink
37494,3,37,4,17,8.58,0,pink
37495,1,32,5,10,8.83,0,pink
37496,1,42,5,11,8.15,0,pink
37497,4,69,5,11,5.07,0,pink
37498,3,18,5,15,6.62,0,pink
37499,1,60,5,2,5.33,0,pink
37500,1,66,6,15,5.62,0,pink
37501,3,187,6,21,8.58,2,dark purple
37502,1,107,6,13,8.83,2,dark purple
37503,1,107,6,13,8.83,2,dark purple
37504,3,18,6,19,6.42,0,pink
37505,2,23,20,11,8.83,0,pink
37506,1,47,31,11,8.83,0,pink
37507,2,67,164,5,8.83,0,pink
37508,1,260,43,3,8.58,1,purple
37509,1,155,37,3,8.58,2,dark purple
37510,2,39,5,13,8.83,0,pink
37511,2,262,19,7,5.52,1,purple
37512,1,112,20,3,5.52,2,dark purple
37513,1,96,31,4,5.52,2,dark purple
37514,1,3,48,20,5.52,0,pink
37515,3,201,33,6,5.52,2,dark purple
37516,1,80,22,4,5.52,0,pink
37517,1,8,43,2,5.52,0,pink
37518,4,265,24,19,5.52,1,purple
37519,1,245,34,4,5.52,1,purple
37520,1,19,29,10,5.52,0,pink
37521,1,67,155,8,5.52,0,pink
37522,2,228,29,23,7.57,1,purple
37523,2,23,19,8,6.62,0,pink
37524,1,16,21,6,6.62,0,pink
37525,2,37,24,7,6.62,0,pink
37526,1,19,47,2,6.62,0,pink
37527,1,16,35,23,6.62,0,pink
37528,1,5,27,0,6.62,0,pink
37529,1,185,34,4,6.62,2,dark purple
37530,1,21,22,7,6.62,0,pink
37531,1,7,27,4,6.62,0,pink
37532,2,56,21,7,6.62,0,pink
37533,1,9,84,7,6.62,0,pink
37534,1,221,61,2,6.62,1,purple
37535,1,14,27,10,6.62,0,pink
37536,1,77,96,9,6.62,0,pink
37537,1,65,17,9,6.62,0,pink
37538,1,272,21,14,6.62,1,purple
37539,1,20,18,10,6.62,0,pink
37540,4,128,21,9,6.62,2,dark purple
37541,4,311,27,6,6.62,1,purple
37542,2,314,43,10,6.62,1,purple
37543,1,32,34,23,7.0,0,pink
37544,2,57,38,5,7.0,0,pink
37545,1,33,20,6,4.75,0,pink
37546,2,120,91,3,4.75,2,dark purple
37547,2,69,34,4,4.75,0,pink
37548,1,281,18,3,4.75,1,purple
37549,1,282,18,19,4.75,1,purple
37550,1,69,21,3,4.75,0,pink
37551,1,67,1,10,4.75,0,pink
37552,1,196,44,23,8.83,2,dark purple
37553,1,283,38,9,8.83,1,purple
37554,1,34,24,5,8.83,0,pink
37555,1,63,57,8,8.83,0,pink
37556,1,5,18,4,8.83,0,pink
37557,1,8,33,3,8.83,0,pink
37558,1,134,37,20,8.83,2,dark purple
37559,2,8,29,18,8.83,0,pink
37560,1,23,51,13,8.83,0,pink
37561,2,85,19,0,8.83,2,dark purple
37562,1,65,31,23,8.83,0,pink
37563,1,27,1,13,8.83,0,pink
37564,1,16,77,8,8.83,0,pink
37565,2,118,17,8,8.83,2,dark purple
37566,1,168,41,23,8.83,2,dark purple
37567,2,18,17,6,8.83,0,pink
37568,1,153,30,10,8.83,2,dark purple
37569,2,186,27,2,8.83,2,dark purple
37570,1,2,18,6,8.83,0,pink
37571,6,172,28,0,8.83,2,dark purple
37572,1,161,108,2,8.83,2,dark purple
37573,1,71,29,10,8.83,0,pink
37574,1,81,21,4,8.83,0,pink
37575,1,42,72,14,8.83,0,pink
37576,1,168,32,2,8.83,2,dark purple
